"state","county","dropout","hs_diploma","some_college","four_year_degree","dropout_percent","hs_diploma_percent","some_college_percent","four_year_degree_percent","region","region_num","resident_count","avg_annual_pay","metro","avg_home_value"
"NC","Union County","14,675","35,959","43,240","50,162",10.2,25,30,34.8,"South","2",5520,44433.01,"Charlotte-Concord-Gastonia",258141
"NC","Vance County","5,998","11,076","8,994","3,867",20,37,30,12.9,"South","2",838,35483.01,"Henderson",77765.5
"NC","Wake County","50,481","107,053","177,117","360,231",7.3,15.4,25.5,51.8,"South","2",35060,59803.01,"Raleigh",290997.916666667
"NC","Warren County","2,813","4,909","4,456","2,239",19.5,34.1,30.9,15.5,"South","2",298,32429.01,"",135978.833333333
"NC","Washington County","1,683","2,998","2,759","946",20.1,35.8,32.9,11.3,"South","2",246,41941.01,"",57859.6666666667
"NC","Watauga County","3,243","6,294","8,558","12,889",10.5,20.3,27.6,41.6,"South","2",1696,35993.01,"Boone",253828.333333333
"NC","Wayne County","13,051","25,056","27,947","16,051",15.9,30.5,34,19.5,"South","2",2262,37383.01,"Goldsboro",123158.416666667
"NC","Wilkes County","10,522","15,436","15,483","7,626",21.4,31.5,31.6,15.5,"South","2",1310,36279.01,"North Wilkesboro",122957.416666667
"NC","Wilson County","10,880","17,631","15,920","10,821",19.7,31.9,28.8,19.6,"South","2",1889,44568.01,"Wilson",117127.833333333
"NC","Yadkin County","5,052","9,234","9,335","3,012",19,34.7,35.1,11.3,"South","2",671,36320.01,"Winston-Salem",127210.416666667
"NC","Yancey County","2,076","4,278","4,146","2,619",15.8,32.6,31.6,20,"South","2",360,36533.01,"",172853.5
"ND","Adams County","76","567","563","483",4.5,33.6,33.3,28.6,"Midwest","3",121,42957.01,"",128301.916666667
"ND","Barnes County","653","2,150","2,745","2,078",8.6,28.2,36,27.2,"Midwest","3",426,39598.01,"",111846.25
"ND","Benson County","608","1,168","1,528","611",15.5,29.8,39,15.6,"Midwest","3",140,39096.01,"",60983.1666666667
"ND","Burleigh County","3,808","14,759","22,492","22,191",6,23.3,35.6,35.1,"Midwest","3",3825,51719.01,"Bismarck",272564.666666667
"ND","Cass County","5,990","21,590","38,753","43,120",5.5,19.7,35.4,39.4,"Midwest","3",7345,50736.01,"Fargo",229798.083333333
"ND","Emmons County","325","904","868","414",12.9,36,34.6,16.5,"Midwest","3",165,36393.01,"",68299.8333333333
"ND","Grand Forks County","2,117","9,566","15,263","14,220",5.1,23.2,37.1,34.5,"Midwest","3",2262,46195.01,"Grand Forks",215369.5
"ND","McHenry County","422","1,418","1,494","824",10.1,34.1,35.9,19.8,"Midwest","3",191,44601.01,"Minot",159630.666666667
"ND","McKenzie County","625","2,191","2,800","1,987",8.2,28.8,36.8,26.1,"Midwest","3",785,76012.01,"",235970.916666667
"ND","McLean County","572","2,373","2,591","1,428",8.2,34.1,37.2,20.5,"Midwest","3",371,57752.01,"",174831.25
"ND","Mercer County","443","1,635","2,655","1,307",7.3,27.1,44,21.6,"Midwest","3",325,70233.01,"",178112.833333333
"ND","Morton County","1,800","6,540","7,404","5,613",8.4,30.6,34.7,26.3,"Midwest","3",1059,45755.01,"Bismarck",219940.166666667
"ND","Pembina County","583","1,676","1,808","1,040",11.4,32.8,35.4,20.4,"Midwest","3",389,46058.01,"",87987.9166666667
"ND","Pierce County","243","1,066","1,125","579",8.1,35.4,37.3,19.2,"Midwest","3",188,42463.01,"",109437.75
"ND","Ramsey County","643","2,275","2,894","2,058",8.2,28.9,36.8,26.1,"Midwest","3",536,39822.01,"",153356.333333333
"ND","Richland County","993","2,909","4,390","2,283",9.4,27.5,41.5,21.6,"Midwest","3",631,41804.01,"Wahpeton",123873.833333333
"ND","Rolette County","1,143","2,092","3,419","1,660",13.7,25.2,41.1,20,"Midwest","3",260,39924.01,"",93413
"ND","Stark County","1,646","6,620","7,207","4,595",8.2,33,35.9,22.9,"Midwest","3",1433,61986.01,"Dickinson",257656.916666667
"ND","Stutsman County","1,292","5,017","4,770","3,409",8.9,34.6,32.9,23.5,"Midwest","3",834,43614.01,"Jamestown",164531.5
"ND","Traill County","396","1,382","2,183","1,449",7.3,25.5,40.4,26.8,"Midwest","3",371,43925.01,"",126773.416666667
"ND","Walsh County","1,081","2,595","2,692","1,285",14.1,33.9,35.2,16.8,"Midwest","3",518,40350.01,"",88518.25
"ND","Ward County","2,854","13,459","14,741","12,246",6.6,31.1,34,28.3,"Midwest","3",2390,49890.01,"Minot",217150.916666667
"ND","Williams County","1,716","5,736","8,860","5,390",7.9,26.4,40.8,24.8,"Midwest","3",2048,79404.01,"Williston",251285.416666667
"NE","Adams County","2,051","5,718","7,564","5,081",10,28,37.1,24.9,"Midwest","3",1146,39427.01,"Hastings",126122.25
"NE","Antelope County","334","1,458","1,782","844",7.6,33,40.3,19.1,"Midwest","3",287,36721.01,"",88854.4166666667
"NE","Box Butte County","621","2,523","3,001","1,363",8.3,33.6,40,18.2,"Midwest","3",431,36707.01,"",91531.9166666667
"NE","Buffalo County","2,090","7,469","10,039","10,437",7,24.9,33.4,34.7,"Midwest","3",1938,39875.01,"Kearney",192739.75
"NE","Burt County","444","1,720","1,640","841",9.6,37,35.3,18.1,"Midwest","3",266,36306.01,"",100285.583333333
"NE","Butler County","438","2,100","1,926","1,108",7.9,37.7,34.6,19.9,"Midwest","3",279,39890.01,"",120290.416666667
"NE","Cass County","896","5,272","6,612","4,824",5.1,29.9,37.6,27.4,"Midwest","3",697,37749.01,"Omaha-Council Bluffs",188282.083333333
"NE","Cedar County","428","2,025","2,177","1,115",7.4,35.2,37.9,19.4,"Midwest","3",346,35678.01,"",122014.25
"NE","Cheyenne County","457","1,927","2,640","1,783",6.7,28.3,38.8,26.2,"Midwest","3",386,48310.01,"",126373.416666667
"NE","Clay County","396","1,390","1,680","779",9.3,32.7,39.6,18.4,"Midwest","3",291,42104.01,"",89502.3333333333
"NE","Colfax County","1,971","1,958","1,728","963",29.8,29.6,26.1,14.5,"Midwest","3",320,43393.01,"",113563.916666667
"NE","Cuming County","771","2,205","1,713","1,419",12.6,36.1,28,23.2,"Midwest","3",437,39940.01,"",145934.666666667
"NE","Custer County","536","2,386","3,025","1,570",7.1,31.7,40.2,20.9,"Midwest","3",507,37481.01,"",87380.9166666667
"NE","Dakota County","3,156","4,524","3,183","1,555",25.4,36.4,25.6,12.5,"Midwest","3",525,46297.01,"Sioux City",140974.333333333
"NE","Dawes County","255","1,286","1,849","1,987",4.7,23.9,34.4,37,"Midwest","3",347,33705.01,"",116771.083333333
"NE","Dawson County","3,384","4,906","4,631","2,397",22.1,32,30.2,15.6,"Midwest","3",847,39472.01,"Lexington",111329.666666667
"NE","Dixon County","444","1,410","1,238","798",11.4,36.2,31.8,20.5,"Midwest","3",146,36406.01,"Sioux City",112835.583333333
"NE","Dodge County","2,626","8,926","8,482","4,563",10.7,36.3,34.5,18.6,"Midwest","3",1179,39819.01,"Fremont",132312.083333333
"NE","Douglas County","35,961","76,856","107,561","140,449",10,21.3,29.8,38.9,"Midwest","3",18783,52240.01,"Omaha-Council Bluffs",177404.916666667
"NE","Fillmore County","331","1,477","1,471","815",8.1,36.1,35.9,19.9,"Midwest","3",297,39772.01,"",84706.1666666667
"NE","Frontier County","82","543","798","356",4.6,30.5,44.9,20,"Midwest","3",92,34865.01,"",72287.9166666667
"NE","Gage County","1,571","5,384","5,249","3,096",10.3,35.2,34.3,20.2,"Midwest","3",789,36799.01,"Beatrice",101340
"NE","Hall County","6,026","12,202","12,887","8,235",15.3,31,32.7,20.9,"Midwest","3",2129,40046.01,"Grand Island",152440.666666667
"NE","Hamilton County","334","1,919","2,367","1,624",5.3,30.7,37.9,26,"Midwest","3",378,43295.01,"Grand Island",169263.083333333
"NE","Howard County","319","1,663","1,556","914",7.2,37.4,35,20.5,"Midwest","3",224,33878.01,"Grand Island",156588.916666667
"NE","Jefferson County","451","2,056","1,854","789",8.8,39.9,36,15.3,"Midwest","3",289,35244.01,"",71883.8333333333
"NE","Johnson County","521","1,588","1,052","602",13.8,42.2,28,16,"Midwest","3",152,39609.01,"",112624.25
"NE","Kearney County","172","1,523","1,748","1,010",3.9,34.2,39.3,22.7,"Midwest","3",221,38171.01,"Kearney",147621
"NE","Keith County","531","1,910","2,323","1,241",8.8,31.8,38.7,20.7,"Midwest","3",415,34581.01,"",125195.083333333
"NE","Knox County","519","1,954","2,128","1,273",8.8,33.3,36.2,21.7,"Midwest","3",344,33456.01,"",81526.3333333333
"NE","Lancaster County","12,495","42,019","62,851","74,339",6.5,21.9,32.8,38.8,"Midwest","3",10200,45324.01,"Lincoln",187425.5
"NE","Lincoln County","1,642","7,268","9,973","5,364",6.8,30,41.1,22.1,"Midwest","3",1287,39710.01,"North Platte",139476.166666667
"NE","Madison County","2,260","7,034","8,494","5,147",9.9,30.7,37,22.4,"Midwest","3",1487,41015.01,"Norfolk",145506.5
"NE","Merrick County","332","1,814","2,396","954",6,33,43.6,17.4,"Midwest","3",286,39464.01,"Grand Island",117885.416666667
"NE","Morrill County","450","1,108","1,198","611",13.4,32.9,35.6,18.1,"Midwest","3",197,36954.01,"",95829.5
"NE","Nemaha County","320","1,447","1,542","1,292",7,31.4,33.5,28.1,"Midwest","3",236,51827.01,"",81797.0833333333
"NE","Nuckolls County","235","1,200","1,078","595",7.6,38.6,34.7,19.1,"Midwest","3",194,33029.01,"",58231.4166666667
"NE","Otoe County","924","3,956","3,633","2,368",8.5,36.4,33.4,21.8,"Midwest","3",551,38712.01,"",141977.083333333
"NE","Pawnee County","230","783","598","342",11.8,40.1,30.6,17.5,"Midwest","3",105,35208.01,"",69190.1666666667
"NE","Phelps County","396","1,994","2,235","1,617",6.3,31.9,35.8,25.9,"Midwest","3",434,42210.01,"",130959.666666667
"NE","Pierce County","254","1,673","1,852","1,082",5.2,34.4,38.1,22.3,"Midwest","3",255,35909.01,"Norfolk",140430.166666667
"NE","Platte County","2,463","6,665","7,768","4,822",11.3,30.7,35.8,22.2,"Midwest","3",1175,43075.01,"Columbus",164917.25
"NE","Polk County","294","1,207","1,387","771",8,33,37.9,21.1,"Midwest","3",186,35862.01,"",116446.416666667
"NE","Red Willow County","580","2,331","3,066","1,387",7.9,31.7,41.6,18.8,"Midwest","3",479,36935.01,"",100235.5
"NE","Saline County","1,382","3,097","3,053","1,255",15.7,35.2,34.7,14.3,"Midwest","3",396,42467.01,"",108115.75
"NE","Sarpy County","5,401","23,961","38,715","45,557",4.8,21.1,34.1,40.1,"Midwest","3",4030,46955.01,"Omaha-Council Bluffs",212675.666666667
"NE","Saunders County","1,035","4,253","5,370","3,620",7.2,29.8,37.6,25.4,"Midwest","3",614,36623.01,"Omaha-Council Bluffs",176962.416666667
"NE","Scotts Bluff County","3,016","7,002","8,777","5,412",12.5,28.9,36.3,22.4,"Midwest","3",1456,39068.01,"Scottsbluff",130466.333333333
"NE","Seward County","643","2,916","4,119","3,165",5.9,26.9,38,29.2,"Midwest","3",523,41715.01,"Lincoln",173738.5
"NE","Stanton County","286","1,314","1,791","676",7,32.3,44,16.6,"Midwest","3",107,66396.01,"Norfolk",142965
"NE","Thurston County","480","1,272","1,470","646",12.4,32.9,38,16.7,"Midwest","3",182,42077.01,"",90575.6666666667
"NE","Washington County","589","4,267","4,761","4,175",4.3,30.9,34.5,30.3,"Midwest","3",668,53576.01,"Omaha-Council Bluffs",202360.25
"NE","Wayne County","224","1,359","1,916","1,841",4.2,25.4,35.9,34.5,"Midwest","3",280,36298.01,"",144033.166666667
"NE","Webster County","194","868","862","562",7.8,34.9,34.7,22.6,"Midwest","3",134,31712.01,"",76189.9166666667
"NE","York County","584","2,746","3,364","2,618",6.3,29.5,36.1,28.1,"Midwest","3",617,39063.01,"",121029.833333333
"NH","Belknap County","3,336","12,773","14,160","14,527",7.4,28.5,31.6,32.4,"Northeast","1",2042,44253.01,"Laconia",249828.916666667
"NH","Carroll County","2,286","11,072","11,220","12,435",6.2,29.9,30.3,33.6,"Northeast","1",2005,36938.01,"",256265.166666667
"NH","Cheshire County","3,713","16,625","15,407","17,288",7,31.3,29.1,32.6,"Northeast","1",2138,46583.01,"Keene",197154.833333333
"NH","Coos County","2,779","9,801","7,447","4,415",11.4,40.1,30.5,18.1,"Northeast","1",1002,38986.01,"Berlin",120595.416666667
"NH","Grafton County","4,538","16,968","15,927","25,442",7.2,27,25.3,40.5,"Northeast","1",3308,57495.01,"Claremont-Lebanon",210122.083333333
"NH","Hillsborough County","23,576","75,884","81,270","107,563",8.2,26.3,28.2,37.3,"Northeast","1",12135,61459.01,"Manchester-Nashua",287934.75
"NH","Merrimack County","6,698","29,457","32,092","37,668",6.3,27.8,30.3,35.6,"Northeast","1",5171,52648.01,"Concord",254617.666666667
"NH","Rockingham County","11,565","55,297","63,927","89,911",5.2,25.1,29,40.7,"Northeast","1",10990,55566.01,"Boston-Cambridge-Newton",355266
"NH","Strafford County","6,270","23,287","24,040","29,644",7.5,28,28.9,35.6,"Northeast","1",2896,52234.01,"Boston-Cambridge-Newton",258646.5
"NH","Sullivan County","2,846","11,841","8,588","8,532",8.9,37.2,27,26.8,"Northeast","1",1101,43475.01,"Claremont-Lebanon",190942.333333333
"NJ","Atlantic County","24,304","59,511","50,832","50,736",13.1,32.1,27.4,27.4,"Northeast","1",6485,46678.01,"Atlantic City-Hammonton",187007.666666667
"NJ","Bergen County","50,921","153,824","133,974","316,107",7.8,23.5,20.5,48.3,"Northeast","1",32605,65519.01,"New York-Newark-Jersey City",481144.166666667
"NJ","Burlington County","20,101","88,538","87,027","117,276",6.4,28.3,27.8,37.5,"Northeast","1",10921,57597.01,"Philadelphia-Camden-Wilmington",225409
"NJ","Camden County","40,216","104,485","92,295","110,463",11.6,30.1,26.6,31.8,"Northeast","1",12010,54300.01,"Philadelphia-Camden-Wilmington",171966.166666667
"NJ","Cape May County","6,156","22,758","18,982","21,980",8.8,32.6,27.2,31.5,"Northeast","1",3848,37866.01,"Ocean City",377062.666666667
"NJ","Cumberland County","22,944","40,015","25,708","15,244",22.1,38.5,24.7,14.7,"Northeast","1",3125,46163.01,"Vineland-Bridgeton",140315.666666667
"NJ","Essex County","75,835","149,777","121,387","185,092",14.3,28.1,22.8,34.8,"Northeast","1",20315,70403.01,"New York-Newark-Jersey City",392321.75
"NJ","Gloucester County","14,261","65,856","55,882","63,633",7.1,33,28,31.9,"Northeast","1",6264,46870.01,"Philadelphia-Camden-Wilmington",197362.166666667
"NJ","Hudson County","75,223","122,015","83,820","194,212",15.8,25.7,17.6,40.9,"Northeast","1",14914,77795.01,"New York-Newark-Jersey City",459296.916666667
"NJ","Hunterdon County","4,335","18,755","19,362","45,980",4.9,21.2,21.9,52,"Northeast","1",3993,65801.01,"New York-Newark-Jersey City",389020.5
"NJ","Mercer County","29,717","60,605","53,403","103,968",12,24.5,21.6,42,"Northeast","1",11003,71408.01,"Trenton",243271.333333333
"NJ","Middlesex County","57,848","146,032","121,282","242,021",10.2,25.7,21.4,42.7,"Northeast","1",22085,65608.01,"New York-Newark-Jersey City",335732.75
"NJ","Monmouth County","29,723","104,602","105,350","195,373",6.8,24,24.2,44.9,"Northeast","1",19886,55788.01,"New York-Newark-Jersey City",427553.916666667
"NJ","Morris County","19,588","69,634","70,935","184,984",5.7,20.2,20.6,53.6,"Northeast","1",16863,83083.01,"New York-Newark-Jersey City",443049.25
"NJ","Ocean County","33,410","138,021","117,036","118,698",8.2,33.9,28.7,29.2,"Northeast","1",13320,44421.01,"New York-Newark-Jersey City",287101.083333333
"NJ","Passaic County","55,296","113,580","70,711","93,486",16.6,34.1,21.2,28.1,"Northeast","1",12409,53757.01,"New York-Newark-Jersey City",340231.916666667
"NJ","Salem County","5,464","16,680","12,839","9,271",12.3,37.7,29,20.9,"Northeast","1",1293,57315.01,"Philadelphia-Camden-Wilmington",158113.666666667
"NJ","Somerset County","12,158","45,738","46,127","124,687",5.3,20,20.2,54.5,"Northeast","1",10102,87535.01,"New York-Newark-Jersey City",417410.666666667
"NJ","Sussex County","5,291","31,645","28,717","35,257",5.2,31.4,28.5,34.9,"Northeast","1",3450,47105.01,"New York-Newark-Jersey City",239424.25
"NJ","Union County","51,661","107,744","84,165","131,578",13.8,28.7,22.4,35.1,"Northeast","1",14256,68842.01,"New York-Newark-Jersey City",370734.916666667
"NJ","Warren County","6,661","23,753","20,971","24,010",8.8,31.5,27.8,31.8,"Northeast","1",2746,49784.01,"Allentown-Bethlehem-Easton",234534.75
"NM","Bernalillo County","51,916","107,599","146,410","157,155",11.2,23.2,31.6,33.9,"West","4",19116,47415.01,"Albuquerque",196246.25
"NM","Chaves County","9,090","11,515","13,432","7,350",22,27.8,32.5,17.8,"West","4",1832,35730.01,"Roswell",95491.1666666667
"NM","Cibola County","3,154","5,763","6,786","2,433",17.4,31.8,37.4,13.4,"West","4",489,36209.01,"Grants",88263.3333333333
"NM","Colfax County","984","2,986","3,276","1,870",10.8,32.8,35.9,20.5,"West","4",532,32119.01,"",135224.666666667
"NM","Curry County","5,220","8,412","10,943","6,049",17,27.5,35.7,19.8,"West","4",1243,36264.01,"Clovis",152678.833333333
"NM","Dona Ana County","26,731","29,324","37,946","35,624",20.6,22.6,29.3,27.5,"West","4",4854,38355.01,"Las Cruces",161440.916666667
"NM","Grant County","2,578","5,107","6,860","5,461",12.9,25.5,34.3,27.3,"West","4",755,41689.01,"Silver City",138932.916666667
"NM","Guadalupe County","677","1,412","881","391",20.1,42,26.2,11.6,"West","4",165,30222.01,"",113416.666666667
"NM","Lea County","11,365","13,575","11,537","5,470",27.1,32.4,27.5,13,"West","4",2023,54176.01,"Hobbs",152822.166666667
"NM","Lincoln County","1,240","4,258","4,848","4,290",8.5,29.1,33.1,29.3,"West","4",813,31764.01,"Ruidoso",225381
"NM","Los Alamos County","283","1,289","2,803","8,676",2.2,9.9,21.5,66.5,"West","4",451,85004.01,"Los Alamos",274877.166666667
"NM","Luna County","4,885","4,983","3,770","1,895",31.4,32.1,24.3,12.2,"West","4",535,35322.01,"Deming",99568.3333333333
"NM","Otero County","7,095","11,741","16,087","8,179",16.5,27.2,37.3,19,"West","4",1177,37849.01,"Alamogordo",120346
"NM","Quay County","1,018","2,365","1,611","940",17.2,39.9,27.1,15.8,"West","4",330,31765.01,"",71678.5833333333
"NM","Rio Arriba County","3,669","8,328","9,727","4,923",13.8,31.3,36.5,18.5,"West","4",839,35646.01,"Española",163213.583333333
"NM","Roosevelt County","2,085","3,236","2,841","2,735",19.1,29.7,26.1,25.1,"West","4",447,35301.01,"Portales",111435.5
"NM","San Juan County","12,887","25,023","31,215","12,385",15.8,30.7,38.3,15.2,"West","4",2953,45797.01,"Farmington",164319.25
"NM","San Miguel County","3,658","5,121","6,274","4,418",18.8,26.3,32.2,22.7,"West","4",788,30914.01,"Las Vegas",159442.75
"NM","Sandoval County","9,921","23,979","33,288","28,771",10.3,25,34.7,30,"West","4",2353,40365.01,"Albuquerque",201286.333333333
"NM","Santa Fe County","12,151","25,183","27,521","44,908",11.1,22.9,25.1,40.9,"West","4",5787,44416.01,"Santa Fe",336054
"NM","Sierra County","1,322","2,462","3,100","1,771",15.3,28.4,35.8,20.5,"West","4",342,30681.01,"",110596.25
"NM","Socorro County","2,291","3,981","2,352","2,323",20.9,36.4,21.5,21.2,"West","4",374,37666.01,"",120173.75
"NM","Taos County","2,610","6,295","8,333","6,714",10.9,26.3,34.8,28,"West","4",1325,32462.01,"Taos",262601.666666667
"NM","Torrance County","1,540","3,982","3,653","1,694",14.2,36.6,33.6,15.6,"West","4",328,34796.01,"Albuquerque",116564.5
"NM","Valencia County","8,685","16,718","16,932","8,710",17,32.8,33.2,17.1,"West","4",1305,35349.01,"Albuquerque",140093.666666667
"NV","Carson City","4,939","10,705","14,594","8,654",12.7,27.5,37.5,22.3,"West","4",2089,50616.01,"Carson City",309944.083333333
